NDX
2022-12-22,0.345541
2023-01-22,0.342593
2023-02-22,0.341299
2023-06-22,0.333714
2023-12-22,0.326062

NKY
2022-12-22,0.202263
2023-01-22,0.203729
2023-02-22,0.204366
2023-06-22,0.208174
2023-12-22,0.212002

RTY
2022-12-22,0.284538
2023-01-22,0.287468
2023-02-22,0.288738
2023-06-22,0.296362
2023-12-22,0.304014

SPX
2022-12-22,0.22455
2023-01-22,0.227477
2023-02-22,0.228742
2023-06-22,0.236371
2023-12-22,0.241999

